word	valence	arousal	dominance	goodness	energy	structure	power	danger	structure
jersey	0.093980	-0.182966	-0.089155	0.065572	-0.214275	0.006626	-0.105149	-0.197882	0.006626
jest	0.019980	0.236034	-0.278155	-0.151896	0.040763	0.329769	-0.078583	0.136230	0.329769
jester	-0.112020	0.170034	-0.236155	-0.235828	0.030133	0.201759	-0.145448	0.188063	0.201759
jesus	0.299980	-0.099966	0.119845	0.331710	-0.065356	0.006405	0.188340	-0.280768	0.006405
jet	0.111980	0.221034	0.105845	0.114662	0.221879	0.101101	0.237970	0.075814	0.101101
jetty	0.101980	-0.019966	-0.047155	0.068359	-0.058302	0.070357	0.007112	-0.089563	0.070357
jewel	0.326980	0.088034	0.124845	0.329362	0.088155	0.118329	0.295229	-0.170559	0.118329
jeweler	0.259980	-0.017966	-0.000155	0.227149	-0.056375	0.114619	0.120756	-0.200481	0.114619
jewelry	0.322980	0.069034	0.096845	0.315265	0.057938	0.125346	0.263895	-0.181957	0.125346
jib	-0.094020	-0.079966	-0.087155	-0.111219	-0.098225	-0.028506	-0.148099	0.009188	-0.028506
jiff	0.075980	-0.095966	-0.151155	0.007187	-0.173236	0.088137	-0.117414	-0.127578	0.088137
jiffy	-0.090020	-0.055966	-0.120155	-0.127234	-0.096951	0.009215	-0.158523	0.021414	0.009215
jig	0.030980	-0.103966	-0.143155	-0.026633	-0.168321	0.056751	-0.137854	-0.100189	0.056751
jiggle	0.091980	0.173034	0.017845	0.062192	0.137762	0.125989	0.141389	0.053436	0.125989
jigsaw	0.093980	0.082034	0.018845	0.077990	0.062907	0.076663	0.099629	-0.010666	0.076663
jihad	-0.177020	0.160034	-0.056155	-0.203821	0.129828	0.041255	-0.052321	0.235926	0.041255
jimmy	0.078980	-0.178966	-0.189155	0.003879	-0.262792	0.070510	-0.183079	-0.188565	0.070510
jingle	0.134980	0.000034	-0.076155	0.079914	-0.062785	0.117008	0.012112	-0.100903	0.117008
jinx	-0.163020	0.082034	-0.127155	-0.214261	0.024753	0.054341	-0.134002	0.169009	0.054341
jitters	-0.276020	0.418034	-0.308155	-0.449167	0.221870	0.308093	-0.160723	0.474495	0.308093
jittery	-0.156020	0.356034	-0.245155	-0.305938	0.185730	0.288288	-0.085000	0.347662	0.288288
jive	0.060980	0.051034	-0.127155	-0.016167	-0.036552	0.144548	-0.037278	-0.014415	0.144548
job	0.193980	0.041034	0.216845	0.265799	0.120465	-0.034242	0.273130	-0.102767	-0.034242
jobinterview	0.183980	0.337034	0.222845	0.215848	0.369524	0.118160	0.413921	0.108665	0.118160
jock	0.091980	0.156034	-0.027155	0.043068	0.099342	0.147718	0.100699	0.039792	0.147718
jockey	0.061980	0.144034	0.202845	0.129672	0.218909	-0.031579	0.246484	0.063100	-0.031579
jockstrap	-0.153020	-0.068966	-0.110155	-0.174891	-0.092207	-0.034879	-0.188867	0.058467	-0.034879
jog	0.009980	0.208034	0.018845	-0.013375	0.180260	0.105168	0.118005	0.136921	0.105168
jogger	-0.083020	0.010034	-0.076155	-0.109863	-0.019763	0.018226	-0.091659	0.063710	0.018226
john	0.061980	-0.117966	-0.173155	-0.012210	-0.201080	0.084606	-0.150819	-0.133551	0.084606
join	0.228980	-0.020966	0.183845	0.289401	0.045841	-0.028568	0.237052	-0.172223	-0.028568
joined	0.166980	-0.105966	0.099845	0.208108	-0.059934	-0.046681	0.104774	-0.189534	-0.046681
joining	0.254980	-0.030966	0.184845	0.313831	0.033985	-0.022275	0.245943	-0.197881	-0.022275
joint	0.114980	-0.107966	0.065845	0.147127	-0.071721	-0.049216	0.053320	-0.154749	-0.049216
jointly	0.207980	-0.074966	0.101845	0.239852	-0.039814	-0.011560	0.141449	-0.197754	-0.011560
joke	0.203980	0.110034	-0.184155	0.071090	-0.041584	0.284333	0.020864	-0.079672	0.284333
joker	0.270980	0.260034	-0.084155	0.154697	0.125695	0.329241	0.198267	-0.020507	0.329241
joking	0.275980	0.339034	-0.093155	0.142885	0.185197	0.380884	0.231989	0.029919	0.380884
jolly	0.458980	0.205034	0.207845	0.465852	0.208624	0.188039	0.476927	-0.181888	0.188039
jolt	-0.135020	0.208034	-0.142155	-0.216115	0.116110	0.146729	-0.070714	0.234919	0.146729
jornada	-0.083020	0.000034	0.032845	-0.055897	0.031075	-0.062298	-0.017551	0.061499	-0.062298
jot	-0.094020	-0.176966	-0.150155	-0.127062	-0.212406	-0.037978	-0.240040	-0.060347	-0.037978
jour	-0.021020	-0.105966	-0.085155	-0.043325	-0.130236	-0.009150	-0.122725	-0.061455	-0.009150
journal	0.187980	-0.259966	-0.148155	0.129855	-0.324780	0.050243	-0.137833	-0.321475	0.050243
journalism	0.121980	0.000034	0.183845	0.193850	0.080234	-0.068283	0.193807	-0.080339	-0.068283
journalist	0.041980	-0.047966	0.231845	0.155031	0.079413	-0.165753	0.165777	-0.053470	-0.165753
journalistic	0.195980	-0.050966	-0.005155	0.174394	-0.076103	0.069478	0.069502	-0.177128	0.069478
journey	0.409980	0.202034	0.124845	0.384024	0.168970	0.220142	0.391026	-0.152066	0.220142
journeyman	0.264980	0.096034	0.240845	0.330461	0.167528	0.013149	0.352131	-0.115211	0.013149
joust	0.019980	0.028034	0.050845	0.037547	0.047505	-0.010188	0.060141	0.007042	-0.010188
jovial	0.322980	-0.039966	0.025845	0.297363	-0.070480	0.114844	0.160430	-0.260104	0.114844
joy	0.479980	0.324034	0.293845	0.507620	0.350074	0.203700	0.606481	-0.111402	0.203700
joyful	0.489980	0.240034	0.166845	0.467663	0.210329	0.250174	0.479413	-0.181962	0.250174
joyous	0.457980	0.080034	0.227845	0.493283	0.116495	0.105662	0.431179	-0.266429	0.105662
joyride	0.193980	0.050034	-0.000155	0.159991	0.010255	0.120122	0.120382	-0.105879	0.120122
joys	0.480980	0.143034	0.150845	0.466672	0.123063	0.204027	0.417006	-0.242969	0.204027
jubilant	0.343980	0.173034	0.163845	0.350126	0.176713	0.145919	0.372531	-0.122621	0.145919
jubilee	0.415980	0.000034	0.078845	0.397226	-0.023581	0.144606	0.264207	-0.297556	0.144606
judge	0.009980	0.104034	0.356845	0.164870	0.277685	-0.184309	0.312934	0.079773	-0.184309
judged	-0.219020	0.186034	0.221845	-0.110149	0.308682	-0.156130	0.140384	0.296158	-0.156130
judging	-0.260020	0.125034	0.192845	-0.150411	0.249173	-0.189004	0.069835	0.282549	-0.189004
judgment	-0.104020	0.100034	0.315845	0.047269	0.270343	-0.212757	0.224586	0.157736	-0.212757
judgmental	-0.170020	0.102034	0.078845	-0.124125	0.154043	-0.079989	0.021155	0.196694	-0.079989
judicial	-0.122020	0.167034	0.332845	0.029902	0.337707	-0.196558	0.259938	0.217651	-0.196558
judiciary	-0.061020	0.240034	0.396845	0.102495	0.422899	-0.171688	0.371510	0.226560	-0.171688
judicious	0.129980	-0.067966	0.271845	0.253278	0.070560	-0.162128	0.228988	-0.129201	-0.162128
judo	-0.000020	0.290034	0.111845	0.010513	0.299923	0.081022	0.219512	0.204644	0.081022
jug	0.019980	-0.249966	-0.287155	-0.083653	-0.365085	0.071104	-0.317305	-0.199002	0.071104
juggle	0.093980	0.260034	-0.074155	0.006639	0.159348	0.237724	0.117371	0.107982	0.237724
juggler	0.132980	0.321034	-0.020155	0.057209	0.232728	0.252423	0.205017	0.124111	0.252423
juggling	0.061980	0.374034	-0.154155	-0.076535	0.215139	0.339653	0.098008	0.206245	0.339653
jugular	-0.229020	0.073034	-0.074155	-0.244406	0.056586	-0.018624	-0.132809	0.212834	-0.018624
juice	0.275980	-0.218966	-0.148155	0.199736	-0.304990	0.114663	-0.074426	-0.356895	0.114663
juicer	0.051980	0.020034	0.063845	0.072637	0.042848	-0.008202	0.081661	-0.021064	-0.008202
juicy	0.322980	0.029034	-0.010155	0.269728	-0.033068	0.177244	0.167344	-0.214109	0.177244
juju	0.040980	0.019034	-0.294155	-0.109056	-0.150294	0.232567	-0.183388	-0.029159	0.232567
juke	-0.000020	-0.008966	-0.090155	-0.042079	-0.056267	0.057199	-0.069541	-0.010032	0.057199
jukebox	0.198980	0.040034	-0.071155	0.131623	-0.037282	0.165964	0.066709	-0.119434	0.165964
jumble	-0.143020	0.113034	-0.169155	-0.221836	0.024371	0.109726	-0.139629	0.174095	0.109726
jumbled	-0.208020	0.102034	-0.055155	-0.221453	0.087463	-0.005865	-0.094745	0.218436	-0.005865
jumbo	0.179980	0.052034	-0.053155	0.122086	-0.014593	0.151022	0.076009	-0.096647	0.151022
jump	0.124980	0.365034	0.110845	0.106792	0.341321	0.182351	0.316864	0.165837	0.182351
jump rope	0.155980	0.160034	-0.132155	0.047199	0.035514	0.252817	0.058487	-0.008263	0.252817
jumper	0.114980	-0.163966	-0.019155	0.114570	-0.164002	-0.021191	-0.034953	-0.196980	-0.021191
jumpsuit	0.061980	-0.134966	-0.139155	0.006696	-0.196674	0.051923	-0.134334	-0.143804	0.051923
jumpy	-0.147020	0.310034	-0.284155	-0.310070	0.125200	0.294383	-0.130723	0.307783	0.294383
junction	-0.010020	-0.018966	-0.136155	-0.071367	-0.087859	0.078650	-0.112590	-0.011661	0.078650
juncture	-0.135020	0.082034	-0.009155	-0.133273	0.084255	-0.013544	-0.034661	0.153815	-0.013544
jungle	-0.000020	0.010034	-0.019155	-0.010737	-0.002102	0.018652	-0.009079	0.006106	0.018652
junior	0.134980	-0.156966	-0.196155	0.045591	-0.257368	0.114096	-0.149749	-0.214224	0.114096
juniper	0.082980	-0.172966	-0.148155	0.026176	-0.236254	0.047453	-0.148548	-0.185566	0.047453
junk	-0.385020	-0.018966	-0.382155	-0.513674	-0.161401	0.068785	-0.477350	0.249095	0.068785
junket	-0.010020	0.019034	-0.114155	-0.066451	-0.044581	0.084207	-0.078512	0.015465	0.084207
junkie	-0.365020	0.360034	-0.137155	-0.435054	0.280913	0.116154	-0.108994	0.506265	0.116154
junky	-0.115020	0.095034	-0.157155	-0.189188	0.011560	0.105039	-0.125602	0.141950	0.105039
junkyard	-0.323020	-0.101966	-0.198155	-0.359153	-0.140022	-0.073535	-0.352970	0.154949	-0.073535
junta	-0.049020	0.003034	0.203845	0.055340	0.120826	-0.162183	0.124568	0.046305	-0.162183
juridical	0.019980	-0.068966	0.372845	0.207044	0.142032	-0.284831	0.246834	-0.045970	-0.284831
jurisdiction	-0.020020	0.080034	0.319845	0.124731	0.242612	-0.186249	0.259751	0.083354	-0.186249
jurisprudence	-0.140020	-0.074966	0.263845	0.017277	0.103514	-0.289527	0.085412	0.060979	-0.289527
jurist	-0.021020	0.023034	0.212845	0.080869	0.137740	-0.144095	0.154580	0.040213	-0.144095
juror	0.081980	0.140034	0.249845	0.170169	0.237898	-0.056568	0.288547	0.047891	-0.056568
jury	-0.021020	0.107034	0.288845	0.104912	0.248242	-0.150661	0.249718	0.101350	-0.150661
justice	0.259980	0.038034	0.286845	0.356949	0.145410	-0.052533	0.355221	-0.149581	-0.052533
justifiable	0.285980	-0.086966	0.320845	0.414439	0.056564	-0.131643	0.333049	-0.253056	-0.131643
justification	0.121980	-0.055966	0.160845	0.191141	0.021563	-0.082961	0.150404	-0.119909	-0.082961
justify	0.111980	-0.026966	0.114845	0.156029	0.022148	-0.040255	0.125990	-0.094668	-0.040255
juststop	-0.083020	-0.120966	-0.136155	-0.119184	-0.160369	-0.011842	-0.197674	-0.029122	-0.011842
justthebeginning	0.072980	-0.048966	-0.019155	0.061122	-0.062423	0.021401	-0.000920	-0.087360	0.021401
jute	0.050980	-0.283966	-0.205155	-0.012326	-0.353628	0.010918	-0.258769	-0.241337	0.010918
juvenile	0.177980	-0.009966	0.025845	0.167648	-0.022600	0.061865	0.102564	-0.134526	0.061865
juxtaposition	-0.073020	0.000034	-0.040155	-0.082402	-0.010093	-0.007237	-0.065404	0.051131	-0.007237
kaiser	-0.030020	0.009034	0.189845	0.064115	0.115156	-0.140186	0.126764	0.036092	-0.140186
kale	-0.031020	-0.273966	-0.089155	-0.028799	-0.269415	-0.102734	-0.210869	-0.170141	-0.102734
kaleidoscope	0.114980	-0.060966	0.079845	0.146848	-0.025355	-0.033244	0.085908	-0.121766	-0.033244
kamikaze	-0.296020	0.310034	0.144845	-0.232238	0.381527	-0.072333	0.105563	0.433997	-0.072333
kangaroo	0.215980	-0.166966	-0.199155	0.115598	-0.280165	0.149441	-0.116366	-0.279847	0.149441
kanji	0.009980	-0.086966	-0.075155	-0.014574	-0.114083	0.009140	-0.090974	-0.070364	0.009140
kappa	-0.031020	-0.124966	-0.134155	-0.072713	-0.170879	0.009463	-0.172245	-0.069414	0.009463
kaput	-0.219020	-0.058966	-0.060155	-0.209318	-0.046324	-0.095423	-0.180766	0.115254	-0.095423
karaoke	0.262980	0.149034	-0.158155	0.128740	-0.004723	0.315890	0.087693	-0.094373	0.315890
karate	0.061980	0.333034	0.097845	0.050901	0.317921	0.143743	0.260797	0.188812	0.143743
karma	-0.000020	0.010034	0.036845	0.016221	0.028255	-0.019918	0.031450	0.008509	-0.019918
karmic	-0.143020	-0.040966	-0.036155	-0.134812	-0.030586	-0.065806	-0.116954	0.073699	-0.065806
kayak	0.091980	0.100034	-0.136155	-0.001042	-0.005949	0.192273	-0.004943	-0.003469	0.192273
kazoo	0.002980	-0.037966	-0.089155	-0.034676	-0.080129	0.042140	-0.081180	-0.032140	0.042140
kebab	0.030980	-0.068966	-0.123155	-0.022232	-0.128603	0.062050	-0.106656	-0.075216	0.062050
keel	-0.156020	-0.082966	-0.081155	-0.161431	-0.087558	-0.063917	-0.176062	0.052236	-0.063917
keen	0.322980	0.219034	0.305845	0.393478	0.294993	0.063145	0.486822	-0.069640	0.063145
keep	0.213980	-0.203966	0.046845	0.237821	-0.177016	-0.041114	0.042996	-0.293334	-0.041114
keeper	0.111980	-0.042966	0.272845	0.234480	0.094599	-0.157798	0.232694	-0.098911	-0.157798
keeping	0.091980	-0.219966	0.222845	0.219568	-0.075348	-0.229386	0.101979	-0.208537	-0.229386
keepsake	0.239980	-0.192966	-0.009155	0.231676	-0.202445	0.015883	0.020669	-0.306970	0.015883
keg	0.050980	-0.110966	-0.096155	0.014312	-0.151808	0.030127	-0.097224	-0.117465	0.030127
kelp	-0.021020	-0.235966	-0.287155	-0.121155	-0.346994	0.059130	-0.331031	-0.159693	0.059130
ken	-0.062020	-0.090966	-0.140155	-0.107453	-0.141136	0.017303	-0.175779	-0.023817	0.017303
kennel	-0.070020	-0.019966	-0.094155	-0.102820	-0.056345	0.020490	-0.112547	0.032863	0.020490
kerchief	0.019980	-0.310966	-0.264155	-0.063471	-0.402944	0.022018	-0.329805	-0.240043	0.022018
kern	-0.062020	-0.079966	-0.051155	-0.066251	-0.083814	-0.038001	-0.106111	-0.012419	-0.038001
kernel	0.041980	-0.046966	-0.038155	0.024903	-0.066128	0.020755	-0.029151	-0.064369	0.020755
kerosene	-0.198020	-0.027966	-0.073155	-0.202068	-0.031145	-0.059534	-0.164906	0.120861	-0.059534
ketchup	0.152980	-0.161966	-0.218155	0.051293	-0.276291	0.135130	-0.159097	-0.231636	0.135130
kettle	-0.143020	-0.002966	-0.167155	-0.203550	-0.070249	0.045130	-0.193605	0.094258	0.045130
key	0.114980	-0.224966	0.018845	0.141973	-0.193730	-0.080608	-0.036597	-0.237378	-0.080608
keyboard	0.072980	-0.220966	-0.151155	0.023263	-0.275887	0.018579	-0.178632	-0.211531	0.018579
keyed	-0.031020	-0.002966	0.020845	-0.016314	0.013801	-0.030805	-0.001777	0.021294	-0.030805
keyhole	-0.062020	-0.141966	-0.144155	-0.101762	-0.185381	-0.007736	-0.203041	-0.059127	-0.007736
keynote	0.129980	-0.068966	0.044845	0.144149	-0.053322	-0.006326	0.064225	-0.139633	-0.006326
keypad	0.103980	-0.244966	-0.170155	0.044474	-0.310932	0.033407	-0.188414	-0.251310	0.033407
keystone	0.072980	-0.061966	-0.009155	0.067878	-0.067728	0.007429	0.000106	-0.095888	0.007429
keyword	0.101980	0.020034	0.246845	0.203918	0.134077	-0.110337	0.238999	-0.049386	-0.110337
khaki	0.093980	-0.247966	-0.222155	0.011252	-0.340001	0.062806	-0.232461	-0.248374	0.062806
khan	-0.037020	-0.023966	0.028845	-0.014509	0.001769	-0.050629	-0.009009	0.011510	-0.050629
kibble	0.009980	-0.041966	-0.096155	-0.031403	-0.088341	0.048128	-0.084672	-0.040261	0.048128
kick	-0.229020	0.291034	0.025845	-0.228820	0.290654	0.031308	0.043723	0.367324	0.031308
kickboxing	-0.073020	0.382034	0.150845	-0.047500	0.408612	0.069396	0.255345	0.322520	0.069396
kicker	-0.073020	0.211034	0.113845	-0.039776	0.247473	0.001687	0.146864	0.203116	0.001687
kicking	-0.173020	0.302034	0.009845	-0.189799	0.282124	0.075098	0.065284	0.333700	0.075098
kickoff	0.082980	0.100034	0.128845	0.118756	0.139143	0.005450	0.182362	0.014415	0.005450
kid	0.259980	-0.046966	-0.202155	0.134236	-0.189805	0.237943	-0.039293	-0.229131	0.237943
kidder	0.207980	0.268034	-0.029155	0.125567	0.172160	0.265597	0.210525	0.032946	0.265597
kidding	0.121980	0.125034	-0.043155	0.065905	0.060307	0.156187	0.089246	-0.003958	0.156187
kiddo	0.173980	-0.106966	-0.081155	0.127169	-0.159996	0.080786	-0.023212	-0.203056	0.080786
kiddos	-0.000020	-0.019966	-0.158155	-0.073172	-0.102205	0.098039	-0.124010	-0.020529	0.098039
kidnap	-0.468020	0.423034	0.034845	-0.450620	0.442560	-0.017225	-0.005700	0.631574	-0.017225
kidnapped	-0.456020	0.423034	-0.045155	-0.478768	0.397278	0.043613	-0.057622	0.619459	0.043613
kidnapper	-0.385020	0.406034	0.117845	-0.336440	0.460290	-0.043972	0.087575	0.563373	-0.043972
kidnapping	-0.406020	0.380034	0.060845	-0.378134	0.411289	-0.028923	0.023444	0.558206	-0.028923
kidney	-0.052020	-0.136966	-0.120155	-0.082318	-0.169841	-0.016760	-0.178303	-0.061887	-0.016760
kids	0.336980	0.000034	-0.083155	0.251008	-0.098800	0.218412	0.107627	-0.247352	0.218412
kill	-0.448020	0.441034	0.235845	-0.339273	0.563182	-0.136292	0.158328	0.638132	-0.136292
killer	-0.459020	0.471034	0.042845	-0.446164	0.485063	0.007728	0.027506	0.658477	0.007728
killing	-0.420020	0.459034	0.195845	-0.337034	0.551883	-0.085545	0.151921	0.628559	-0.085545
killjoy	-0.322020	0.050034	-0.176155	-0.370397	-0.002850	-0.005372	-0.263925	0.259895	-0.005372
kiln	-0.049020	-0.076966	-0.086155	-0.072320	-0.102385	-0.006044	-0.123535	-0.021260	-0.006044
kilo	-0.062020	-0.141966	-0.039155	-0.051215	-0.128461	-0.080055	-0.127050	-0.054621	-0.080055
kilogram	0.009980	-0.239966	-0.045155	0.022716	-0.224051	-0.094906	-0.142365	-0.174491	-0.094906
kilometer	-0.010020	-0.060966	-0.015155	-0.006846	-0.056917	-0.027578	-0.045087	-0.035405	-0.027578
kilt	-0.052020	-0.153966	-0.152155	-0.095185	-0.201213	-0.003984	-0.209585	-0.074974	-0.003984
kimono	0.142980	-0.219966	-0.137155	0.090311	-0.278638	0.042950	-0.133167	-0.260886	0.042950
kin	0.042980	-0.058966	-0.043155	0.025152	-0.078899	0.018137	-0.038005	-0.073575	0.018137
kind	0.417980	-0.259966	0.117845	0.456555	-0.217268	-0.022996	0.169201	-0.476465	-0.022996
kindergarten	0.332980	-0.037966	-0.192155	0.200755	-0.188602	0.270864	0.008593	-0.275317	0.270864
kindling	0.019980	0.151034	-0.079155	-0.043404	0.078512	0.146383	0.024825	0.086207	0.146383
kindness	0.437980	-0.149966	0.007845	0.404448	-0.189335	0.122278	0.152108	-0.419868	0.122278
kindred	0.259980	-0.081966	0.016845	0.244890	-0.099961	0.068031	0.102480	-0.243847	0.068031
kinematics	0.093980	-0.019966	0.113845	0.138956	0.030252	-0.044358	0.119648	-0.076865	-0.044358
kinesiology	-0.009020	-0.019966	0.132845	0.059143	0.056981	-0.106691	0.082112	-0.001529	-0.106691
kinetic	0.081980	0.040034	0.036845	0.082563	0.039927	0.035638	0.086614	-0.030149	0.035638
king	0.176980	0.190034	0.391845	0.313111	0.340975	-0.081699	0.462509	0.019702	-0.081699
king snake	-0.042020	0.335034	0.146845	-0.015632	0.362723	0.061359	0.245430	0.267537	0.061359
kingdom	0.213980	0.047034	0.409845	0.375088	0.226850	-0.154339	0.425634	-0.104820	-0.154339
kingpin	-0.143020	0.126034	0.141845	-0.074061	0.203689	-0.097391	0.091661	0.196399	-0.097391
kink	-0.163020	0.134034	-0.179155	-0.247060	0.039466	0.118496	-0.146791	0.202604	0.118496
kinky	-0.051020	0.058034	-0.139155	-0.119721	-0.019417	0.103077	-0.098386	0.070926	0.103077
kinship	0.270980	-0.199966	0.151845	0.337001	-0.125887	-0.083999	0.149280	-0.327312	-0.083999
kiosk	-0.000020	-0.213966	-0.179155	-0.054311	-0.273646	0.006775	-0.231901	-0.155094	0.006775
kirk	0.009980	-0.109966	-0.112155	-0.028951	-0.153117	0.022089	-0.128741	-0.087799	0.022089
kiss	0.466980	0.313034	0.129845	0.419085	0.254168	0.304445	0.476062	-0.116613	0.304445
kisser	0.343980	0.182034	0.117845	0.326637	0.159202	0.182507	0.343540	-0.118394	0.182507
kissy	0.373980	0.184034	-0.098155	0.248266	0.038974	0.346711	0.203109	-0.147992	0.346711
kit	0.082980	-0.155966	-0.080155	0.056372	-0.185365	0.009883	-0.091212	-0.170934	0.009883
kitchen	0.199980	-0.265966	-0.102155	0.163259	-0.306708	0.021028	-0.101433	-0.332317	0.021028
kite	0.142980	0.000034	0.072845	0.158552	0.016711	0.018209	0.123930	-0.100297	0.018209
kitten	0.315980	-0.156966	-0.240155	0.180736	-0.310091	0.230942	-0.091468	-0.347067	0.230942
kiwi	0.145980	-0.226966	-0.218155	0.054954	-0.328801	0.096359	-0.193640	-0.271356	0.096359
klutz	-0.225020	-0.048966	-0.144155	-0.256431	-0.082653	-0.034987	-0.239769	0.122879	-0.034987
knack	0.061980	0.018034	0.319845	0.204812	0.178380	-0.180832	0.270958	-0.018690	-0.180832
knapsack	0.050980	-0.182966	-0.232155	-0.040407	-0.284936	0.084558	-0.230052	-0.172908	0.084558
knead	-0.010020	-0.042966	-0.155155	-0.076930	-0.117960	0.078657	-0.137808	-0.029012	0.078657
knee	0.019980	-0.254966	-0.104155	0.005191	-0.270006	-0.057663	-0.187253	-0.194593	-0.057663
kneecap	-0.073020	-0.139966	-0.060155	-0.071124	-0.136440	-0.069761	-0.146770	-0.046186	-0.069761
kneel	-0.074020	-0.082966	-0.283155	-0.187852	-0.210141	0.114418	-0.281424	-0.015761	0.114418
kneeling	-0.255020	-0.064966	-0.356155	-0.382009	-0.205993	0.087965	-0.415781	0.124462	0.087965
knell	-0.146020	0.000034	-0.123155	-0.185408	-0.043443	0.015026	-0.161822	0.100384	0.015026
knick	-0.020020	0.009034	-0.080155	-0.057227	-0.032805	0.050558	-0.063662	0.017269	0.050558
knickers	0.051980	-0.071966	-0.172155	-0.027235	-0.160991	0.104205	-0.133096	-0.094580	0.104205
knife	-0.156020	0.217034	0.072845	-0.132095	0.243436	-0.006489	0.078730	0.265541	-0.006489
knight	0.279980	-0.058966	0.334845	0.411815	0.088211	-0.128895	0.353572	-0.228822	-0.128895
knighthood	0.239980	0.160034	0.268845	0.312791	0.239497	0.016790	0.390526	-0.051827	0.016790
